CustomerID,product,cluster
CUST01866,Whole Life,0
CUST01881,Whole Life,0
CUST01884,Whole Life,0
CUST01904,Whole Life,0
CUST01911,Whole Life,0
CUST01928,Whole Life,0
CUST01934,Whole Life,0
CUST01939,Whole Life,0
CUST01975,Whole Life,0
CUST01987,Whole Life,0
CUST02034,Whole Life,0
CUST02041,Whole Life,0
CUST02105,Whole Life,0
CUST02107,Whole Life,1
CUST02111,Whole Life,0
CUST02112,Whole Life,0
CUST02114,Whole Life,0
CUST02115,Whole Life,0
CUST02128,Whole Life,0
CUST02137,Whole Life,0
CUST02148,Whole Life,0
CUST02158,Whole Life,0
CUST02161,Whole Life,0
CUST02166,Whole Life,0
CUST02176,Whole Life,0
CUST02188,Whole Life,0
CUST02200,Whole Life,0
CUST02235,Whole Life,0
CUST02269,Whole Life,0
CUST02270,Whole Life,0
CUST02296,Whole Life,0
CUST02300,Whole Life,0
CUST02310,Whole Life,0
CUST02326,Whole Life,1
CUST02345,Whole Life,0
CUST02348,Whole Life,0
CUST02363,Whole Life,0
CUST02366,Whole Life,0
CUST02384,Whole Life,0
CUST02429,Whole Life,0
CUST02448,Whole Life,0
CUST02456,Whole Life,0
CUST02476,Whole Life,0
CUST02492,Whole Life,0
CUST02501,Whole Life,0
CUST02505,Whole Life,0
CUST02512,Whole Life,0
CUST02513,Whole Life,1
CUST02525,Whole Life,0
CUST02537,Whole Life,0
CUST02540,Whole Life,0
CUST02578,Whole Life,0
CUST02615,Whole Life,0
CUST02617,Whole Life,0
CUST02629,Whole Life,0
CUST02655,Whole Life,0
CUST02666,Whole Life,0
CUST02682,Whole Life,0
CUST02689,Whole Life,0
CUST02700,Whole Life,0
CUST02704,Whole Life,0
CUST02711,Whole Life,0
CUST02720,Whole Life,0
CUST02723,Whole Life,1
CUST02743,Whole Life,0
CUST02754,Whole Life,0
CUST02787,Whole Life,0
CUST02788,Whole Life,0
CUST02812,Whole Life,0
CUST02820,Whole Life,0
CUST02821,Whole Life,0
CUST02826,Whole Life,0
CUST02833,Whole Life,0
CUST02855,Whole Life,0
CUST02857,Whole Life,0
CUST02873,Whole Life,0
CUST02876,Whole Life,0
CUST02886,Whole Life,0
CUST02889,Whole Life,0
CUST02916,Whole Life,0
CUST02919,Whole Life,0
CUST02935,Whole Life,0
CUST02938,Whole Life,0
CUST02940,Whole Life,0
CUST02950,Whole Life,0
CUST02962,Whole Life,0
CUST02975,Whole Life,0
CUST02976,Whole Life,0
CUST02979,Whole Life,0
CUST02993,Whole Life,0
CUST03002,Whole Life,1
CUST03019,Whole Life,0
CUST03030,Whole Life,0
CUST03044,Whole Life,0
CUST03064,Whole Life,0
CUST03078,Whole Life,0
CUST03083,Whole Life,0
CUST03093,Whole Life,0
CUST03112,Whole Life,0
CUST03118,Whole Life,0
CUST03123,Whole Life,0
CUST03126,Whole Life,1
CUST03139,Whole Life,0
CUST03154,Whole Life,0
CUST03157,Whole Life,0
CUST03169,Whole Life,0
CUST03174,Whole Life,0
CUST03178,Whole Life,0
CUST03182,Whole Life,0
CUST03202,Whole Life,0
CUST03214,Whole Life,0
CUST03216,Whole Life,1
CUST03219,Whole Life,0
CUST03226,Whole Life,0
CUST03245,Whole Life,0
CUST03248,Whole Life,0
CUST03262,Whole Life,0
CUST03265,Whole Life,0
CUST03269,Whole Life,0
CUST03278,Whole Life,0
CUST03286,Whole Life,0
CUST03288,Whole Life,0
CUST03294,Whole Life,0
CUST03307,Whole Life,0
CUST03313,Whole Life,0
CUST03315,Whole Life,0
CUST03334,Whole Life,0
CUST03368,Whole Life,0
CUST03379,Whole Life,0
CUST03387,Whole Life,0
CUST03394,Whole Life,0
CUST03403,Whole Life,0
CUST03404,Whole Life,1
CUST03414,Whole Life,0
CUST03423,Whole Life,0
CUST03424,Whole Life,1
CUST03433,Whole Life,0
CUST03436,Whole Life,1
CUST03472,Whole Life,0
CUST03475,Whole Life,1
CUST03484,Whole Life,0
CUST03542,Whole Life,0
CUST03543,Whole Life,0
CUST03571,Whole Life,0
CUST03632,Whole Life,0
CUST03640,Whole Life,0
CUST03646,Whole Life,0
CUST03664,Whole Life,0
CUST03694,Whole Life,0
CUST03696,Whole Life,0
CUST03702,Whole Life,0
CUST03722,Whole Life,0
CUST03751,Whole Life,0
CUST03762,Whole Life,0
CUST03763,Whole Life,0
CUST03770,Whole Life,0
CUST03799,Whole Life,0
CUST03806,Whole Life,0
CUST03831,Whole Life,0
CUST03852,Whole Life,0
CUST03875,Whole Life,0
CUST03935,Whole Life,0
CUST03996,Whole Life,0
CUST04021,Whole Life,0
CUST04022,Whole Life,0
CUST04036,Whole Life,0
CUST04038,Whole Life,0
CUST04061,Whole Life,0
CUST04066,Whole Life,0
CUST04075,Whole Life,0
CUST04081,Whole Life,0
CUST04094,Whole Life,0
CUST04098,Whole Life,0
CUST04100,Whole Life,0
CUST04114,Whole Life,0
CUST04122,Whole Life,0
CUST04133,Whole Life,0
CUST04137,Whole Life,0
CUST04157,Whole Life,0
CUST04178,Whole Life,1
CUST04185,Whole Life,1
CUST04196,Whole Life,0
CUST04198,Whole Life,0
CUST04220,Whole Life,0
CUST04221,Whole Life,0
CUST04228,Whole Life,0
CUST04238,Whole Life,0
CUST04247,Whole Life,0
CUST04261,Whole Life,0
CUST04268,Whole Life,0
CUST04284,Whole Life,0
CUST04304,Whole Life,0
CUST04313,Whole Life,0
CUST04333,Whole Life,0
CUST04338,Whole Life,0
CUST04369,Whole Life,1
CUST04393,Whole Life,0
CUST04412,Whole Life,0
CUST04431,Whole Life,0
CUST04505,Whole Life,0
CUST04523,Whole Life,0
CUST04534,Whole Life,0
CUST04549,Whole Life,1
CUST04550,Whole Life,0
CUST04551,Whole Life,0
CUST04552,Whole Life,0
CUST04570,Whole Life,1
CUST04581,Whole Life,0
CUST04670,Whole Life,0
CUST04675,Whole Life,0
CUST04682,Whole Life,0
CUST04688,Whole Life,0
CUST04715,Whole Life,0
CUST04719,Whole Life,0
CUST04721,Whole Life,0
CUST04724,Whole Life,0
CUST04732,Whole Life,0
CUST04743,Whole Life,0
CUST04751,Whole Life,0
CUST04762,Whole Life,0
CUST04777,Whole Life,0
CUST04813,Whole Life,0
CUST04832,Whole Life,0
CUST04848,Whole Life,0
CUST04853,Whole Life,0
CUST04886,Whole Life,0
CUST04901,Whole Life,0
CUST04908,Whole Life,0
CUST04916,Whole Life,0
CUST04943,Whole Life,1
CUST04967,Whole Life,0
CUST04976,Whole Life,0
CUST04988,Whole Life,0
CUST04995,Whole Life,0
